Id,Probability
311,0.5445231803948742
312,0.0008511904761904762
313,0.3375000000000001
314,0.08624240807202875
315,0.05251380852579251
316,0.0
317,0.369
318,0.0
319,0.03588012619357198
320,0.0008095238095238096
321,0.12684814315449683
322,0.000125
323,0.0
324,0.001
325,0.1593468253968255
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.010533333333333334
336,0.0
337,0.0
338,0.40129406610163365
339,0.0
340,0.010039125108547398
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.2945801009749819
348,0.04557142857142857
349,0.0
350,0.0
351,0.0073575396825396825
352,0.27762349039849027
353,0.0
354,0.002792857142857143
355,0.0
356,0.0
357,0.6081217388298622
358,0.0
359,0.0
360,0.09848825851221389
361,0.0
362,0.0
363,0.0
364,0.0
365,0.2489560928208771
366,0.1028492978149478
367,0.0
368,0.06285939551007795
369,0.00021394347444530351
370,0.46973492063492067
371,0.019282888782096337
372,0.0004
373,0.0
374,0.0
375,0.0
376,0.003797428423263676
377,0.0017833333333333332
378,0.0
379,0.0
380,0.05962671438061256
381,0.0
382,0.0
383,0.010683333333333333
384,0.23838709346209344
385,0.0008179347826086957
386,0.0
387,0.04570065601437249
388,0.09010997637105145
389,0.04683491620723042
390,0.08005533833648923
391,0.0
392,0.0
393,0.0
394,0.14937513514691408
395,0.0002857142857142857
396,0.0
397,0.0
398,0.002708333333333333
399,0.0
400,0.023319723985165155
401,0.0
402,0.0
403,0.0
404,0.0037205776446669597
405,0.5454333333333334
406,0.7008333333333333
407,0.0
408,0.026999999999999996
409,0.0
410,0.0
411,0.0
412,0.0022488811039196146
413,0.05992018225639597
414,0.0
415,0.0
416,0.28226666666666667
417,0.0
418,0.0005428078178114156
419,0.0
420,0.05508004260189784
421,0.0
422,0.0
423,0.10969952371330118
424,0.00280939186179829
425,0.0
426,0.0
427,0.008454761056369515
428,0.0
429,0.08017967334730769
430,0.0
431,0.1396833333333333
432,0.0
433,0.00227275641025641
434,0.0
435,0.050957534709148586
436,0.0
437,0.022792658940462403
438,0.1712878807774819
439,0.0
440,0.10013978504725439
441,0.0
442,0.0
443,0.09525079365079364
444,0.0
445,0.012866666666666667
446,0.3612166666666667
447,0.0
448,0.19249529421886719
449,0.03416984126984127
450,0.0
451,0.007144155844155844
452,0.00438460276205544
453,0.2764116873331353
454,0.0
455,0.026866738816738813
456,0.0
457,0.027358692751871486
458,0.0
459,0.17565111555111562
460,0.0
461,0.0
462,0.11831516615906144
463,0.0
464,0.02728821207459331
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.27800714285714273
471,0.0
472,0.0
473,0.351
474,0.0
475,0.0
476,0.0
477,0.01586360183292792
478,0.0
479,0.015533333333333333
480,0.014685695539050256
481,0.021089019221473833
482,0.003797428423263676
483,0.12536754356754357
484,0.0
485,0.0037275452131359465
486,0.08958333333333333
487,0.04588726334556804
488,0.068475330759191
489,0.15234313725490192
490,0.0
491,0.0
492,0.11442789324109025
493,0.24351428571428577
494,0.0
495,0.13611590909090907
496,0.01802394435312988
497,0.018007492321662478
498,0.0
499,0.011
500,0.0
501,0.001
502,0.0
503,0.0
504,0.01469563492063492
505,0.0
506,0.17432359307359307
507,0.0727981158274159
508,0.007061155187672577
509,0.0
510,0.0
511,0.0
512,0.18183333333333332
513,0.0
514,0.0
515,0.0
516,0.571997619047619
517,0.0
518,0.14082491397491415
519,0.0
520,0.0
521,0.001
522,0.0
523,0.1989573135594086
524,0.004804617604617604
525,0.00016666666666666666
526,0.38851666666666673
527,0.25055376122415635
528,0.0
529,0.22720833333333337
530,0.0
531,0.0
532,0.005964986342079545
533,0.010475615887380593
534,0.0072219137564307565
535,0.0
536,0.0
537,0.0
538,0.008001375013875014
539,0.0
540,0.0
541,0.004916666666666666
542,0.0
543,0.0037502164502164494
544,0.19249529421886719
545,0.0
546,0.0
547,0.03093368157952164
548,0.624
549,0.00280939186179829
550,0.043135714285714284
551,0.33259990842490844
552,0.084
553,0.06648576929113299
554,0.0
555,0.089
556,0.019456443556443548
557,0.024087726457234417
558,0.0
559,0.08441371690109789
560,0.005011111111111112
561,0.0
562,0.09834650148183445
563,0.037680952380952384
564,0.0
565,0.0
566,0.0
567,0.0
568,0.022269985735828175
569,0.4054
570,0.04990642965663936
571,0.069
572,0.126356329678234
573,0.0
574,0.029483333333333334
575,0.0
576,0.0
577,0.08181401242395277
578,0.0
579,0.1934440908506696
580,0.026084534067071785
581,0.0
582,0.05684230041184686
583,0.0
584,0.10167177665946203
585,0.0
586,0.0
587,0.0
588,0.05840688624469584
589,0.0
590,0.0014759968593112873
591,0.17687571646646955
592,0.0
593,0.0
594,0.0
595,0.39989215431111674
596,0.0
597,0.014431660178008284
598,0.0
599,0.0005416666666666666
600,0.0009333333333333333
601,0.0
602,0.024716666666666668
603,0.0
604,0.0
605,0.08017967334730769
606,0.0
607,0.18635
608,0.0
609,0.34833128273089925
610,0.005
611,0.0
612,0.006590443989838613
613,0.0
614,0.0005833333333333333
615,9.090909090909092e-05
616,0.0
617,0.03362043323858245
618,0.0
619,0.0
620,0.3166170634920631
621,0.0
622,0.006
623,0.0
624,0.023935753243548363
625,0.0
626,0.4681666666666667
627,0.19773009601509584
628,0.0
629,0.0
630,0.001
631,0.0
632,0.03520142083349102
633,0.0072219137564307565
634,0.009303850092788711
635,0.1025
636,0.0
637,0.0
638,0.0
639,0.6906309523809523
640,0.0
641,0.0
642,0.24209305605335732
643,0.044252380952380946
644,0.32939999999999997
645,0.10252218575198488
646,0.14211522229279128
647,0.0
648,0.037119047619047614
649,0.0
650,0.00021929824561403504
651,0.30886137599324276
652,0.00045
653,0.18232727191613834
654,0.3736440175485239
655,0.0001111111111111111
656,0.0059833333333333336
657,0.0
658,0.0
659,0.19195759381769317
660,0.2062555827033367
661,0.04410094224604547
662,0.10131114718614719
663,0.1455753833584717
664,0.6766666666666666
665,0.30615
666,0.0
667,0.024087726457234417
668,0.04123142808278536
669,0.5424488095238096
670,0.0
671,0.0
672,0.08829488949582574
673,0.0
674,0.01586360183292792
675,0.44642169672432813
676,0.6705762356391824
677,0.0
678,0.0
679,0.06575
680,0.09694603174603174
681,0.018
682,0.000125
683,0.010773343323343324
684,0.005550760058654796
685,0.01965339667398491
686,0.0
687,0.0
688,0.0
689,0.1544477208493179
690,0.022060992881674686
691,0.006111904761904761
692,0.04291666666666667
693,0.03473110839896504
694,0.0
695,0.044039682539682524
696,9.523809523809523e-05
697,0.00014188793662477873
698,0.17449280874746412
699,0.36471071428571433
700,0.0
701,0.0
702,0.015683333333333334
703,0.1777014402264402
704,0.5915018677160283
705,0.0026209733747878184
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0047625825319439425
711,0.0
712,0.29211374246668353
713,0.0
714,0.0
715,0.0
716,0.284
717,0.0
718,0.03093368157952164
719,0.0
720,0.0
721,0.0
722,0.030672493218033295
723,0.013977614678399766
724,0.0
725,0.00725
726,0.0
727,0.00020990512333965845
728,0.0003333333333333333
729,0.13253442538129523
730,0.3520488095238095
731,0.0
732,7.142857142857142e-05
733,0.0
734,0.00025
735,0.005544444444444446
736,0.03384561797848747
737,0.025845634920634922
738,0.027387702922077924
739,0.0038345959595959597
740,0.0
741,0.0
742,0.03520142083349102
743,0.06254740646260933
744,0.02814959829665061
745,0.0
746,0.0896008742590402
747,0.0
748,0.02833900621222602
749,0.0002205128205128205
750,0.14844575702075724
751,0.3929809523809524
752,0.0
753,0.027744064128121994
754,0.0
755,0.055224206349206356
756,0.0
757,0.03384561797848747
758,0.16701135124653144
759,0.0
760,0.0
761,0.0
762,0.17449280874746412
763,0.10826895881895877
764,0.02265822405260835
765,0.0
766,0.04123142808278536
767,0.0
768,0.0996853223128701
769,0.0
770,0.1209402832990905
771,0.0
772,0.03724722222222222
773,0.053967279942279955
774,0.015914573542362434
775,0.016625
776,0.0
777,0.33926544011543996
778,0.0
779,0.0005
780,0.3955408685513146
781,0.07875000000000001
782,0.0
783,0.0
784,0.0439452380952381
785,0.0
786,0.07735823963276098
787,0.0005
788,0.0
789,0.14895238095238097
790,0.41698730158730135
791,0.0
792,0.47929285714285713
793,0.020287482125465033
794,0.000575
795,0.7525452380952381
796,0.0
797,0.12684814315449683
798,0.3124585200746964
799,0.16877619047619044
800,0.0
801,0.0
802,0.022076008936289946
803,0.038088384247738805
804,0.0
805,0.32806904761904765
806,0.0
807,0.0
808,0.034481336799614834
809,0.09660565442469497
810,0.0045095238095238105
811,0.0039499999999999995
812,0.0
813,0.10238975716835651
814,0.0
815,0.00039999999999999996
816,0.0023575757575757575
817,0.0
818,0.0
819,0.0
820,0.00235
821,0.0
822,0.3297857142857143
823,0.0
824,0.03868762492614511
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0022598096348096348
830,0.010588191012037404
831,0.0365
832,0.0
833,0.3188495171495167
834,0.0
835,0.028661571320297955
836,0.0008875087472913557
837,0.0065
838,0.016908532840221105
839,0.026945707070707058
840,0.7139576784326784
841,0.06118459051750627
842,0.0505829365079365
843,0.12677234338159293
844,0.10389258511507647
845,0.4775238095238096
846,0.7659833333333333
847,0.0003928571428571429
848,0.0
849,0.023594496843026246
850,0.005454130591630591
851,0.016039272931352582
852,0.0
853,0.19808293650793643
854,0.02970014627006643
855,0.0
856,0.31811984126984105
857,0.05721607072359909
858,0.06865645630121099
859,0.0037275452131359465
860,0.08532342273739367
861,0.1980930957930958
862,0.0
863,0.0
864,0.0014208359021439516
865,0.0
866,0.0
867,0.0
868,0.10347824372994904
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.004494801059182038
875,0.0
876,0.00016666666666666666
877,0.0
878,0.16964124209124198
879,0.01624020162544444
880,0.0005
881,0.013134037905930334
882,0.0
883,0.03038333333333333
884,0.0
885,0.0
886,0.0
887,0.18491666666666665
888,0.5354642857142857
889,0.0
890,0.13247292984792988
891,0.0
892,0.0
893,0.5649242424242423
894,0.6461333333333333
895,0.06574490673154322
896,0.017020094767261372
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.01826226948146453
903,0.0
904,0.0
905,0.0
906,0.03288333333333334
907,0.05983333333333333
908,0.2573678160919541
909,0.09040515873015875
910,0.0
911,0.10991710200685369
912,0.23171845217476045
913,0.0
914,0.0
915,0.021709694334221583
916,0.016908532840221105
917,0.017020094767261372
918,0.0
919,0.0
920,0.016320011433102122
921,0.13098670022787706
922,0.0
923,0.018783333333333332
924,0.0
925,0.0
926,0.0
927,0.015541208791208787
928,0.07637580632567242
929,0.0
930,0.18425
931,0.26875
932,0.013079675563103684
933,0.017020094767261372
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.047826262626262626
940,0.0
941,0.0920036206687938
942,0.0037275452131359465
943,0.08053809523809524
944,0.20986416500166508
945,0.0
946,0.0
947,0.12939813354865615
948,0.0010277777777777776
949,0.00273921813480637
950,0.013301983876866664
951,0.0
952,0.1028492978149478
953,0.05291781024766175
954,0.0
955,0.0005
956,0.057800000000000004
957,0.0001
958,0.0
959,0.0
960,0.03550567003620098
961,0.0
962,0.0
963,0.0
964,0.0
965,0.006407142857142859
966,0.0
967,0.03818333333333333
968,0.008819047619047619
969,0.15765913704307524
970,0.263436616161616
971,0.0
972,0.40795
973,0.002655425219941349
974,0.07115882869721508
975,0.0
976,0.0006619769119769118
977,0.11139164042441942
978,0.03371746031746032
979,0.001
980,0.6908333333333333
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.08410000000000001
987,0.0
988,0.00095
989,0.0
990,0.0
991,0.0
992,0.0037205776446669597
993,0.0
994,0.15046886339494728
995,0.0
996,0.06841666666666665
997,0.08844999999999997
998,0.000725108225108225
999,0.0
1000,0.0
1001,0.0037275452131359465
1002,0.0
1003,0.0
1004,0.0
1005,0.06263761385673157
1006,0.0025988625409678044
1007,0.013566666666666668
1008,0.03966415237741774
1009,0.0
1010,0.00015384615384615385
1011,0.006465437340437338
1012,0.00014285714285714284
1013,0.0
1014,0.08017967334730769
1015,0.0
1016,0.12291666666666667
1017,0.0038503426897345903
1018,0.4927171717171717
1019,0.00125
1020,0.0
1021,0.021579032509207344
1022,0.11520952380952382
1023,0.0
1024,0.210220202020202
1025,0.052919233386542516
1026,0.00681025641025641
1027,0.08926443783684537
1028,0.033053118377409374
1029,0.0
1030,0.0031531270055191888
1031,0.0
1032,0.11318333333333333
1033,0.05805546598235768
1034,0.0
1035,0.0
1036,0.12810036491286525
1037,0.005838492063492064
1038,0.0
1039,0.00016666666666666666
1040,0.0
1041,0.07051945028932563
1042,0.3143807692307692
1043,0.010039125108547398
1044,0.0
1045,0.016
1046,0.0
1047,0.010039125108547398
1048,0.0
1049,0.0
1050,0.0
1051,0.10862652479959008
1052,0.0
1053,0.06395952380952381
1054,0.0
1055,0.0026163419913419915
1056,0.0
1057,0.0
1058,0.017020094767261372
1059,0.0920036206687938
1060,0.03608565796440481
1061,0.002307422969187675
1062,0.045627804664708574
1063,0.0
1064,0.0
1065,0.06118459051750627
1066,0.018538095238095242
1067,0.0
1068,0.004494801059182038
1069,0.0
1070,0.0
1071,0.033053118377409374
1072,0.0022644230769230766
1073,0.5007730158730158
1074,0.0
1075,0.0
1076,0.06214145854145854
1077,0.20189980574980543
1078,0.0
1079,0.18249051586744636
1080,0.06621658465642828
1081,0.0
1082,0.0041285714285714285
1083,0.00041025641025641023
1084,0.007153571428571428
1085,0.0
1086,0.011575832101215778
1087,0.046905245566586894
1088,0.0205
1089,0.3309166666666667
1090,0.0
1091,0.0
1092,0.0
1093,0.0005
1094,0.04126693289784041
1095,0.1022073943804431
1096,0.04123142808278536
1097,0.0
1098,0.1475548260949578
1099,0.48531608946608945
1100,0.013398728272756134
1101,0.0
1102,0.000565295261823586
1103,0.0
1104,0.00280939186179829
1105,0.00075
1106,0.0
1107,0.016908532840221105
1108,0.2171191946596426
1109,0.0388
1110,0.0
1111,0.00020094856124267888
1112,0.0
1113,0.0008999999999999999
1114,0.09191089093120756
1115,0.0006666666666666666
1116,0.01438176450356646
1117,0.0
1118,0.14211522229279128
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.30804960317460317
1125,0.0
1126,0.240469156213584
1127,0.0
1128,0.22986309523809523
1129,0.013134037905930334
1130,0.032098980217656954
1131,0.0
1132,0.5915018677160283
1133,0.023237193362193355
1134,0.10408594046721066
1135,0.32320198412698353
1136,0.0
1137,0.0147650285323617
1138,0.0
1139,0.001
1140,0.14032182898800577
1141,0.016908532840221105
1142,0.0
1143,0.007416203310463137
1144,0.28801666666666664
1145,0.012280952380952384
1146,0.0
1147,0.0031722943722943715
1148,0.06568934375755335
1149,0.0005434782608695652
1150,0.08308356611310981
1151,0.0
1152,0.002
1153,0.0
1154,0.00016666666666666666
1155,0.05726269420316602
1156,0.01821513922993522
1157,0.4776284188034187
1158,0.5584312382062381
1159,0.06722900710400717
1160,0.0
1161,0.10957499999999999
1162,0.05121560611164559
1163,0.01882334887334887
1164,0.0
1165,0.025
1166,0.001407142857142857
1167,0.5915018677160283
1168,0.014577447861021976
1169,0.0
1170,0.04177828096229793
1171,0.7560666666666664
1172,0.0
1173,0.0001111111111111111
1174,0.44832796092796096
1175,0.06908333333333334
1176,0.33746904761904756
1177,0.5967466874841556
1178,0.2589618326118325
1179,0.0055
1180,0.10328502290594933
1181,0.38545000000000007
1182,0.0016222222222222222
1183,0.48855979755538503
1184,0.6477210317460323
1185,0.0
1186,0.005866666666666666
1187,0.0
1188,0.6375025793650794
1189,0.15425507722109202
1190,0.0
1191,0.4808852564102564
1192,0.0
1193,0.4308714285714285
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.00265270176446647
1201,0.006715455082068534
1202,0.0
1203,0.0
1204,0.0
1205,0.00494768623600566
1206,0.0
1207,0.4186976190476191
1208,0.0
1209,0.0010277777777777776
1210,0.0
1211,0.0006428571428571428
1212,0.3361481906981906
1213,0.0
1214,0.0037205776446669597
1215,0.5806666666666668
1216,0.0009402930402930403
1217,0.009
1218,0.0
1219,0.11683452380952389
1220,0.0
1221,0.05896741913105994
1222,0.010708211233211236
1223,0.13953715229215227
1224,0.0
1225,0.0
1226,0.03351529051790978
1227,0.0
1228,0.0006666666666666666
1229,0.49328708458502296
1230,0.7873336400180355
1231,0.0005430549842314549
1232,0.048600000000000004
1233,0.0
1234,0.6192666666666667
1235,0.6336666666666667
1236,0.0
1237,0.23214896619084074
1238,0.4797333333333333
1239,0.1947839087512079
1240,0.05294373336857948
1241,0.006590443989838613
1242,0.008269047619047619
1243,0.0
1244,0.0
1245,0.03373729104629975
1246,0.2528333333333333
1247,0.0
1248,0.0
1249,0.2650110739260737
1250,0.001
1251,0.4769959567479306
1252,0.04783571428571429
1253,0.0
1254,0.0
1255,7.771260997067449e-05
1256,0.026166666666666664
1257,0.0002443181818181818
1258,0.01723192640692641
1259,0.0
1260,0.19316666666666665
1261,0.0
1262,0.07240714285714285
1263,0.14165685425685431
1264,0.03520834859584859
1265,0.001
1266,0.016134202339914416
1267,0.0007284965034965035
1268,0.0
1269,0.0
1270,0.0
1271,0.01472018551700043
1272,0.25510180375180364
1273,0.224
1274,0.024341356080649752
1275,0.1052
1276,0.49189120879120884
1277,0.0003943523581681477
1278,0.010197267759562841
1279,0.0
1280,0.0
1281,0.06023333333333333
1282,0.0
1283,0.0651107142857143
1284,0.07710021645021649
1285,0.027823057002501782
1286,0.0
1287,0.0
1288,0.016876190476190475
1289,0.0
1290,0.0029352924852924854
1291,0.0
1292,0.2764116873331353
1293,0.0
1294,0.4693055555555555
1295,0.0
1296,0.0006585589151334973
1297,0.009714486314384959
1298,0.0
1299,0.0
1300,0.0920036206687938
1301,0.0
1302,0.0
1303,0.16583333333333333
1304,0.10608470933407382
1305,0.0
1306,0.02900436067922036
1307,0.1276198614784292
1308,0.0
1309,0.003378968253968254
1310,0.06241666666666666
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.00025
1317,0.29771951659451645
1318,0.0
1319,0.0
1320,0.058359833578979
1321,0.00280939186179829
1322,0.10583333333333333
1323,0.068475330759191
1324,0.00025
1325,0.07315059838588775
1326,0.0
1327,0.0
1328,0.0
1329,0.0415
1330,0.026339105339105332
1331,0.00475
1332,0.006590443989838613
1333,0.001
1334,0.035086512503560846
1335,0.04647610538677777
1336,0.16106684306835267
1337,0.0
1338,0.1774
1339,0.11925
1340,0.314563095238095
1341,0.013587745587745587
1342,0.0
1343,0.0
1344,9.090909090909092e-05
1345,0.0002
1346,0.0
1347,0.04176148138640445
1348,0.12684814315449683
1349,0.20897364474484692
1350,0.0
1351,0.10982792195334792
1352,0.023375
1353,0.0
1354,0.0
1355,0.023
1356,0.06333329098947084
1357,0.022792658940462403
1358,0.0
1359,0.0
1360,0.0
1361,0.1628381216006215
1362,0.0
1363,0.01472018551700043
1364,0.0
1365,0.067987372243742
1366,0.0
1367,0.0
1368,0.06983941798941799
1369,0.2580967282717283
1370,0.0
1371,0.013501190476190477
1372,0.033053118377409374
1373,0.007
1374,0.049666666666666665
1375,0.0
1376,0.12380292850424462
1377,0.31260000000000004
1378,0.1482152712483595
1379,0.0
1380,0.0037275452131359465
1381,0.0955
1382,0.0334
1383,0.0001111111111111111
1384,0.0
1385,0.0
1386,0.0
1387,0.032098980217656954
1388,0.13368333333333335
1389,0.0004
1390,0.04588726334556804
1391,0.0
1392,0.0
1393,0.041442554137555834
1394,0.02279477109577729
1395,0.006497374847374848
1396,0.002
1397,0.024
1398,0.002156619769119769
1399,0.06471785714285715
1400,0.072
1401,0.06298900266400272
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.00360198453650466
1408,0.09191089093120756
1409,0.0
1410,0.1037475682985748
1411,0.0
1412,0.0004750816993464052
1413,0.0
1414,0.01438176450356646
1415,0.0
1416,0.0
1417,0.06355674603174605
1418,0.0
1419,0.5569571428571428
1420,0.04046945562936039
1421,0.016039272931352582
1422,0.17687571646646955
1423,0.0
1424,0.0011176470588235294
1425,0.0
1426,0.0007857142857142857
1427,0.001576190476190476
1428,0.0
1429,0.02461886630979837
1430,0.0
1431,0.013659523809523809
1432,0.0
1433,0.03436964979464979
1434,0.004494801059182038
1435,0.0028857142857142857
1436,0.6242392857142857
1437,0.0
1438,0.012525284876438458
1439,0.00012142857142857143
1440,0.39010154845154815
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.34676666666666683
1447,0.11169828045621422
1448,0.0
1449,0.0038503426897345903
1450,0.0
1451,0.14633333333333332
1452,0.0002
1453,4.7619047619047614e-05
1454,0.04984778925868518
1455,0.10472696056523485
1456,0.18441666666666662
1457,0.0
1458,0.0
1459,0.014577447861021976
1460,0.001
1461,0.02236868233956427
1462,0.015749766267405253
1463,0.016890777462630024
1464,0.0
1465,0.022
1466,7.692307692307693e-05
1467,0.038088384247738805
1468,0.006590443989838613
1469,0.192
1470,0.0
1471,0.1724416666666667
1472,0.014083333333333333
1473,0.01892343778094527
1474,0.0
1475,0.36995
1476,0.10608470933407382
1477,0.09029222061478281
1478,0.0
1479,0.0040023809523809534
1480,0.05268385131038889
1481,0.0
1482,0.0165
1483,0.0038503426897345903
1484,0.0
1485,0.5316904761904766
1486,0.2665624819624819
1487,0.0
1488,0.00042857142857142855
1489,0.04026260185213317
1490,0.0
1491,0.24038777056277041
1492,0.04404483849483849
1493,0.00029166666666666664
1494,0.012540909090909089
1495,0.3976714285714285
1496,0.0
1497,0.0
1498,0.14396466211134792
1499,0.016908532840221105
1500,0.0
1501,0.0030759920634920637
1502,0.015250000000000001
1503,0.06715821873145911
1504,0.08745309804574512
1505,0.0
1506,0.06838333333333332
1507,0.001
1508,0.0
1509,0.006592857142857143
1510,0.0
1511,0.0
1512,0.010416666666666666
1513,0.0
1514,0.005866666666666666
1515,0.0
1516,0.0
1517,0.4445373589483156
1518,0.23099047619047602
1519,0.003140151515151515
1520,0.49205097402597425
1521,0.0
1522,0.0
1523,0.003992135642135642
1524,0.0
1525,0.0
1526,0.243410445110445
1527,0.005012829361739105
1528,0.028833333333333332
1529,0.006715455082068534
1530,0.0
1531,0.0006333402211282783
1532,0.09259318696002307
1533,0.08017967334730769
1534,0.0
1535,0.0
1536,0.02970014627006643
1537,0.7301766839154996
